trial_number,familiar_stimulus,novel_stimulus,familiar_stimulus_item,novel_stimulus_item,complexity_condition,familiarization_time,familiar_stimulus_path,novel_stimulus_path,familiar_location_1,familiar_location_2,left_image_path_1,right_image_path_1,left_image_path_2,right_image_path_2,test_time_1,test_time_2,familiarization_time_timeout,lab,fribble_shuffle_seed,fractal_shuffle_seed,seed_group,fribble_set,test_familiar_location_order,familiarization_time_set,trial_type,List
10,Frac2B_Complex,Frac2A_Complex,2B,2A,complex,5,stimuli/images/Frac2B_Complex.png,stimuli/images/Frac2A_Complex.png,left,right,stimuli/images/Frac2B_Complex.png,stimuli/images/Frac2A_Complex.png,stimuli/images/Frac2A_Complex.png,stimuli/images/Frac2B_Complex.png,5,5,10,lab13,12,13,2,set_1,loc_order_1,fam_time_set_1,fractal,194
11,Frac6B_Simple,Frac6A_Simple,6B,6A,simple,15,stimuli/images/Frac6B_Simple.png,stimuli/images/Frac6A_Simple.png,left,right,stimuli/images/Frac6B_Simple.png,stimuli/images/Frac6A_Simple.png,stimuli/images/Frac6A_Simple.png,stimuli/images/Frac6B_Simple.png,5,5,30,lab13,12,13,2,set_1,loc_order_1,fam_time_set_1,fractal,194
12,Frac3B_Complex,Frac3A_Complex,3B,3A,complex,10,stimuli/images/Frac3B_Complex.png,stimuli/images/Frac3A_Complex.png,right,left,stimuli/images/Frac3A_Complex.png,stimuli/images/Frac3B_Complex.png,stimuli/images/Frac3B_Complex.png,stimuli/images/Frac3A_Complex.png,5,5,20,lab13,12,13,2,set_1,loc_order_1,fam_time_set_1,fractal,194
1,Frac3A_Complex,Frac3B_Complex,3A,3B,complex,10,stimuli/images/Frac3A_Complex.png,stimuli/images/Frac3B_Complex.png,right,left,stimuli/images/Frac3B_Complex.png,stimuli/images/Frac3A_Complex.png,stimuli/images/Frac3A_Complex.png,stimuli/images/Frac3B_Complex.png,5,5,20,lab13,12,13,2,set_1,loc_order_1,fam_time_set_1,fractal,195
2,Frac6A_Simple,Frac6B_Simple,6A,6B,simple,15,stimuli/images/Frac6A_Simple.png,stimuli/images/Frac6B_Simple.png,left,right,stimuli/images/Frac6A_Simple.png,stimuli/images/Frac6B_Simple.png,stimuli/images/Frac6B_Simple.png,stimuli/images/Frac6A_Simple.png,5,5,30,lab13,12,13,2,set_1,loc_order_1,fam_time_set_1,fractal,195
3,Frac2A_Complex,Frac2B_Complex,2A,2B,complex,5,stimuli/images/Frac2A_Complex.png,stimuli/images/Frac2B_Complex.png,left,right,stimuli/images/Frac2A_Complex.png,stimuli/images/Frac2B_Complex.png,stimuli/images/Frac2B_Complex.png,stimuli/images/Frac2A_Complex.png,5,5,10,lab13,12,13,2,set_1,loc_order_1,fam_time_set_1,fractal,195
4,Frac5A_Simple,Frac5B_Simple,5A,5B,simple,10,stimuli/images/Frac5A_Simple.png,stimuli/images/Frac5B_Simple.png,right,left,stimuli/images/Frac5B_Simple.png,stimuli/images/Frac5A_Simple.png,stimuli/images/Frac5A_Simple.png,stimuli/images/Frac5B_Simple.png,5,5,20,lab13,12,13,2,set_1,loc_order_1,fam_time_set_1,fractal,195
5,Frac1A_Simple,Frac1B_Simple,1A,1B,simple,5,stimuli/images/Frac1A_Simple.png,stimuli/images/Frac1B_Simple.png,right,left,stimuli/images/Frac1B_Simple.png,stimuli/images/Frac1A_Simple.png,stimuli/images/Frac1A_Simple.png,stimuli/images/Frac1B_Simple.png,5,5,10,lab13,12,13,2,set_1,loc_order_1,fam_time_set_1,fractal,195
6,Frac4A_Complex,Frac4B_Complex,4A,4B,complex,15,stimuli/images/Frac4A_Complex.png,stimuli/images/Frac4B_Complex.png,left,right,stimuli/images/Frac4A_Complex.png,stimuli/images/Frac4B_Complex.png,stimuli/images/Frac4B_Complex.png,stimuli/images/Frac4A_Complex.png,5,5,30,lab13,12,13,2,set_1,loc_order_1,fam_time_set_1,fractal,195
7,Pacman_Simple,Arrow_Simple,Pacman,Arrow,simple,5,stimuli/images/Pacman_Simple.png,stimuli/images/Arrow_Simple.png,left,right,stimuli/images/Pacman_Simple.png,stimuli/images/Arrow_Simple.png,stimuli/images/Arrow_Simple.png,stimuli/images/Pacman_Simple.png,5,5,10,lab13,12,13,2,set_1,loc_order_1,fam_time_set_1,fribble,195
8,Pyramid_Complex,Bowtie_Complex,Pyramid,Bowtie,complex,10,stimuli/images/Pyramid_Complex.png,stimuli/images/Bowtie_Complex.png,right,left,stimuli/images/Bowtie_Complex.png,stimuli/images/Pyramid_Complex.png,stimuli/images/Pyramid_Complex.png,stimuli/images/Bowtie_Complex.png,5,5,20,lab13,12,13,2,set_1,loc_order_1,fam_time_set_1,fribble,195
9,Crinkle_Simple,Pumpkin_Simple,Crinkle,Pumpkin,simple,15,stimuli/images/Crinkle_Simple.png,stimuli/images/Pumpkin_Simple.png,right,left,stimuli/images/Pumpkin_Simple.png,stimuli/images/Crinkle_Simple.png,stimuli/images/Crinkle_Simple.png,stimuli/images/Pumpkin_Simple.png,5,5,30,lab13,12,13,2,set_1,loc_order_1,fam_time_set_1,fribble,195
10,Tripod_Complex,Diamond_Complex,Tripod,Diamond,complex,15,stimuli/images/Tripod_Complex.png,stimuli/images/Diamond_Complex.png,left,right,stimuli/images/Tripod_Complex.png,stimuli/images/Diamond_Complex.png,stimuli/images/Diamond_Complex.png,stimuli/images/Tripod_Complex.png,5,5,30,lab13,12,13,2,set_1,loc_order_1,fam_time_set_1,fribble,195
11,SimsDiamond_Complex,Cylinder_Complex,SimsDiamond,Cylinder,complex,5,stimuli/images/SimsDiamond_Complex.png,stimuli/images/Cylinder_Complex.png,right,left,stimuli/images/Cylinder_Complex.png,stimuli/images/SimsDiamond_Complex.png,stimuli/images/SimsDiamond_Complex.png,stimuli/images/Cylinder_Complex.png,5,5,10,lab13,12,13,2,set_1,loc_order_1,fam_time_set_1,fribble,195
12,Bowl_Simple,Gumdrop_Simple,Bowl,Gumdrop,simple,10,stimuli/images/Bowl_Simple.png,stimuli/images/Gumdrop_Simple.png,left,right,stimuli/images/Bowl_Simple.png,stimuli/images/Gumdrop_Simple.png,stimuli/images/Gumdrop_Simple.png,stimuli/images/Bowl_Simple.png,5,5,20,lab13,12,13,2,set_1,loc_order_1,fam_time_set_1,fribble,195
1,Frac3B_Complex,Frac3A_Complex,3B,3A,complex,10,stimuli/images/Frac3B_Complex.png,stimuli/images/Frac3A_Complex.png,right,left,stimuli/images/Frac3A_Complex.png,stimuli/images/Frac3B_Complex.png,stimuli/images/Frac3B_Complex.png,stimuli/images/Frac3A_Complex.png,5,5,20,lab13,12,13,2,set_1,loc_order_1,fam_time_set_1,fractal,196
2,Frac6B_Simple,Frac6A_Simple,6B,6A,simple,15,stimuli/images/Frac6B_Simple.png,stimuli/images/Frac6A_Simple.png,left,right,stimuli/images/Frac6B_Simple.png,stimuli/images/Frac6A_Simple.png,stimuli/images/Frac6A_Simple.png,stimuli/images/Frac6B_Simple.png,5,5,30,lab13,12,13,2,set_1,loc_order_1,fam_time_set_1,fractal,196
3,Frac2B_Complex,Frac2A_Complex,2B,2A,complex,5,stimuli/images/Frac2B_Complex.png,stimuli/images/Frac2A_Complex.png,left,right,stimuli/images/Frac2B_Complex.png,stimuli/images/Frac2A_Complex.png,stimuli/images/Frac2A_Complex.png,stimuli/images/Frac2B_Complex.png,5,5,10,lab13,12,13,2,set_1,loc_order_1,fam_time_set_1,fractal,196
4,Frac5B_Simple,Frac5A_Simple,5B,5A,simple,10,stimuli/images/Frac5B_Simple.png,stimuli/images/Frac5A_Simple.png,right,left,stimuli/images/Frac5A_Simple.png,stimuli/images/Frac5B_Simple.png,stimuli/images/Frac5B_Simple.png,stimuli/images/Frac5A_Simple.png,5,5,20,lab13,12,13,2,set_1,loc_order_1,fam_time_set_1,fractal,196
5,Frac1B_Simple,Frac1A_Simple,1B,1A,simple,5,stimuli/images/Frac1B_Simple.png,stimuli/images/Frac1A_Simple.png,right,left,stimuli/images/Frac1A_Simple.png,stimuli/images/Frac1B_Simple.png,stimuli/images/Frac1B_Simple.png,stimuli/images/Frac1A_Simple.png,5,5,10,lab13,12,13,2,set_1,loc_order_1,fam_time_set_1,fractal,196
6,Frac4B_Complex,Frac4A_Complex,4B,4A,complex,15,stimuli/images/Frac4B_Complex.png,stimuli/images/Frac4A_Complex.png,left,right,stimuli/images/Frac4B_Complex.png,stimuli/images/Frac4A_Complex.png,stimuli/images/Frac4A_Complex.png,stimuli/images/Frac4B_Complex.png,5,5,30,lab13,12,13,2,set_1,loc_order_1,fam_time_set_1,fractal,196
7,Arrow_Simple,Pacman_Simple,Arrow,Pacman,simple,5,stimuli/images/Arrow_Simple.png,stimuli/images/Pacman_Simple.png,left,right,stimuli/images/Arrow_Simple.png,stimuli/images/Pacman_Simple.png,stimuli/images/Pacman_Simple.png,stimuli/images/Arrow_Simple.png,5,5,10,lab13,12,13,2,set_1,loc_order_1,fam_time_set_1,fribble,196
8,Bowtie_Complex,Pyramid_Complex,Bowtie,Pyramid,complex,10,stimuli/images/Bowtie_Complex.png,stimuli/images/Pyramid_Complex.png,right,left,stimuli/images/Pyramid_Complex.png,stimuli/images/Bowtie_Complex.png,stimuli/images/Bowtie_Complex.png,stimuli/images/Pyramid_Complex.png,5,5,20,lab13,12,13,2,set_1,loc_order_1,fam_time_set_1,fribble,196
9,Pumpkin_Simple,Crinkle_Simple,Pumpkin,Crinkle,simple,15,stimuli/images/Pumpkin_Simple.png,stimuli/images/Crinkle_Simple.png,right,left,stimuli/images/Crinkle_Simple.png,stimuli/images/Pumpkin_Simple.png,stimuli/images/Pumpkin_Simple.png,stimuli/images/Crinkle_Simple.png,5,5,30,lab13,12,13,2,set_1,loc_order_1,fam_time_set_1,fribble,196
10,Diamond_Complex,Tripod_Complex,Diamond,Tripod,complex,15,stimuli/images/Diamond_Complex.png,stimuli/images/Tripod_Complex.png,left,right,stimuli/images/Diamond_Complex.png,stimuli/images/Tripod_Complex.png,stimuli/images/Tripod_Complex.png,stimuli/images/Diamond_Complex.png,5,5,30,lab13,12,13,2,set_1,loc_order_1,fam_time_set_1,fribble,196
11,Cylinder_Complex,SimsDiamond_Complex,Cylinder,SimsDiamond,complex,5,stimuli/images/Cylinder_Complex.png,stimuli/images/SimsDiamond_Complex.png,right,left,stimuli/images/SimsDiamond_Complex.png,stimuli/images/Cylinder_Complex.png,stimuli/images/Cylinder_Complex.png,stimuli/images/SimsDiamond_Complex.png,5,5,10,lab13,12,13,2,set_1,loc_order_1,fam_time_set_1,fribble,196
12,Gumdrop_Simple,Bowl_Simple,Gumdrop,Bowl,simple,10,stimuli/images/Gumdrop_Simple.png,stimuli/images/Bowl_Simple.png,left,right,stimuli/images/Gumdrop_Simple.png,stimuli/images/Bowl_Simple.png,stimuli/images/Bowl_Simple.png,stimuli/images/Gumdrop_Simple.png,5,5,20,lab13,12,13,2,set_1,loc_order_1,fam_time_set_1,fribble,196
1,Bowl_Simple,Gumdrop_Simple,Bowl,Gumdrop,simple,15,stimuli/images/Bowl_Simple.png,stimuli/images/Gumdrop_Simple.png,left,right,stimuli/images/Bowl_Simple.png,stimuli/images/Gumdrop_Simple.png,stimuli/images/Gumdrop_Simple.png,stimuli/images/Bowl_Simple.png,5,5,30,lab13,12,13,2,set_1,loc_order_1,fam_time_set_1,fribble,197
2,SimsDiamond_Complex,Cylinder_Complex,SimsDiamond,Cylinder,complex,10,stimuli/images/SimsDiamond_Complex.png,stimuli/images/Cylinder_Complex.png,right,left,stimuli/images/Cylinder_Complex.png,stimuli/images/SimsDiamond_Complex.png,stimuli/images/SimsDiamond_Complex.png,stimuli/images/Cylinder_Complex.png,5,5,20,lab13,12,13,2,set_1,loc_order_1,fam_time_set_1,fribble,197
3,Tripod_Complex,Diamond_Complex,Tripod,Diamond,complex,5,stimuli/images/Tripod_Complex.png,stimuli/images/Diamond_Complex.png,left,right,stimuli/images/Tripod_Complex.png,stimuli/images/Diamond_Complex.png,stimuli/images/Diamond_Complex.png,stimuli/images/Tripod_Complex.png,5,5,10,lab13,12,13,2,set_1,loc_order_1,fam_time_set_1,fribble,197
4,Crinkle_Simple,Pumpkin_Simple,Crinkle,Pumpkin,simple,5,stimuli/images/Crinkle_Simple.png,stimuli/images/Pumpkin_Simple.png,right,left,stimuli/images/Pumpkin_Simple.png,stimuli/images/Crinkle_Simple.png,stimuli/images/Crinkle_Simple.png,stimuli/images/Pumpkin_Simple.png,5,5,10,lab13,12,13,2,set_1,loc_order_1,fam_time_set_1,fribble,197
5,Pyramid_Complex,Bowtie_Complex,Pyramid,Bowtie,complex,15,stimuli/images/Pyramid_Complex.png,stimuli/images/Bowtie_Complex.png,right,left,stimuli/images/Bowtie_Complex.png,stimuli/images/Pyramid_Complex.png,stimuli/images/Pyramid_Complex.png,stimuli/images/Bowtie_Complex.png,5,5,30,lab13,12,13,2,set_1,loc_order_1,fam_time_set_1,fribble,197
6,Pacman_Simple,Arrow_Simple,Pacman,Arrow,simple,10,stimuli/images/Pacman_Simple.png,stimuli/images/Arrow_Simple.png,left,right,stimuli/images/Pacman_Simple.png,stimuli/images/Arrow_Simple.png,stimuli/images/Arrow_Simple.png,stimuli/images/Pacman_Simple.png,5,5,20,lab13,12,13,2,set_1,loc_order_1,fam_time_set_1,fribble,197
7,Frac4A_Complex,Frac4B_Complex,4A,4B,complex,5,stimuli/images/Frac4A_Complex.png,stimuli/images/Frac4B_Complex.png,left,right,stimuli/images/Frac4A_Complex.png,stimuli/images/Frac4B_Complex.png,stimuli/images/Frac4B_Complex.png,stimuli/images/Frac4A_Complex.png,5,5,10,lab13,12,13,2,set_1,loc_order_1,fam_time_set_1,fractal,197
8,Frac1A_Simple,Frac1B_Simple,1A,1B,simple,10,stimuli/images/Frac1A_Simple.png,stimuli/images/Frac1B_Simple.png,right,left,stimuli/images/Frac1B_Simple.png,stimuli/images/Frac1A_Simple.png,stimuli/images/Frac1A_Simple.png,stimuli/images/Frac1B_Simple.png,5,5,20,lab13,12,13,2,set_1,loc_order_1,fam_time_set_1,fractal,197
9,Frac5A_Simple,Frac5B_Simple,5A,5B,simple,15,stimuli/images/Frac5A_Simple.png,stimuli/images/Frac5B_Simple.png,right,left,stimuli/images/Frac5B_Simple.png,stimuli/images/Frac5A_Simple.png,stimuli/images/Frac5A_Simple.png,stimuli/images/Frac5B_Simple.png,5,5,30,lab13,12,13,2,set_1,loc_order_1,fam_time_set_1,fractal,197
10,Frac2A_Complex,Frac2B_Complex,2A,2B,complex,10,stimuli/images/Frac2A_Complex.png,stimuli/images/Frac2B_Complex.png,left,right,stimuli/images/Frac2A_Complex.png,stimuli/images/Frac2B_Complex.png,stimuli/images/Frac2B_Complex.png,stimuli/images/Frac2A_Complex.png,5,5,20,lab13,12,13,2,set_1,loc_order_1,fam_time_set_1,fractal,197
11,Frac6A_Simple,Frac6B_Simple,6A,6B,simple,5,stimuli/images/Frac6A_Simple.png,stimuli/images/Frac6B_Simple.png,left,right,stimuli/images/Frac6A_Simple.png,stimuli/images/Frac6B_Simple.png,stimuli/images/Frac6B_Simple.png,stimuli/images/Frac6A_Simple.png,5,5,10,lab13,12,13,2,set_1,loc_order_1,fam_time_set_1,fractal,197
12,Frac3A_Complex,Frac3B_Complex,3A,3B,complex,15,stimuli/images/Frac3A_Complex.png,stimuli/images/Frac3B_Complex.png,right,left,stimuli/images/Frac3B_Complex.png,stimuli/images/Frac3A_Complex.png,stimuli/images/Frac3A_Complex.png,stimuli/images/Frac3B_Complex.png,5,5,30,lab13,12,13,2,set_1,loc_order_1,fam_time_set_1,fractal,197
1,Gumdrop_Simple,Bowl_Simple,Gumdrop,Bowl,simple,15,stimuli/images/Gumdrop_Simple.png,stimuli/images/Bowl_Simple.png,left,right,stimuli/images/Gumdrop_Simple.png,stimuli/images/Bowl_Simple.png,stimuli/images/Bowl_Simple.png,stimuli/images/Gumdrop_Simple.png,5,5,30,lab13,12,13,2,set_1,loc_order_1,fam_time_set_1,fribble,198
2,Cylinder_Complex,SimsDiamond_Complex,Cylinder,SimsDiamond,complex,10,stimuli/images/Cylinder_Complex.png,stimuli/images/SimsDiamond_Complex.png,right,left,stimuli/images/SimsDiamond_Complex.png,stimuli/images/Cylinder_Complex.png,stimuli/images/Cylinder_Complex.png,stimuli/images/SimsDiamond_Complex.png,5,5,20,lab13,12,13,2,set_1,loc_order_1,fam_time_set_1,fribble,198
3,Diamond_Complex,Tripod_Complex,Diamond,Tripod,complex,5,stimuli/images/Diamond_Complex.png,stimuli/images/Tripod_Complex.png,left,right,stimuli/images/Diamond_Complex.png,stimuli/images/Tripod_Complex.png,stimuli/images/Tripod_Complex.png,stimuli/images/Diamond_Complex.png,5,5,10,lab13,12,13,2,set_1,loc_order_1,fam_time_set_1,fribble,198
4,Pumpkin_Simple,Crinkle_Simple,Pumpkin,Crinkle,simple,5,stimuli/images/Pumpkin_Simple.png,stimuli/images/Crinkle_Simple.png,right,left,stimuli/images/Crinkle_Simple.png,stimuli/images/Pumpkin_Simple.png,stimuli/images/Pumpkin_Simple.png,stimuli/images/Crinkle_Simple.png,5,5,10,lab13,12,13,2,set_1,loc_order_1,fam_time_set_1,fribble,198
5,Bowtie_Complex,Pyramid_Complex,Bowtie,Pyramid,complex,15,stimuli/images/Bowtie_Complex.png,stimuli/images/Pyramid_Complex.png,right,left,stimuli/images/Pyramid_Complex.png,stimuli/images/Bowtie_Complex.png,stimuli/images/Bowtie_Complex.png,stimuli/images/Pyramid_Complex.png,5,5,30,lab13,12,13,2,set_1,loc_order_1,fam_time_set_1,fribble,198
6,Arrow_Simple,Pacman_Simple,Arrow,Pacman,simple,10,stimuli/images/Arrow_Simple.png,stimuli/images/Pacman_Simple.png,left,right,stimuli/images/Arrow_Simple.png,stimuli/images/Pacman_Simple.png,stimuli/images/Pacman_Simple.png,stimuli/images/Arrow_Simple.png,5,5,20,lab13,12,13,2,set_1,loc_order_1,fam_time_set_1,fribble,198
7,Frac4B_Complex,Frac4A_Complex,4B,4A,complex,5,stimuli/images/Frac4B_Complex.png,stimuli/images/Frac4A_Complex.png,left,right,stimuli/images/Frac4B_Complex.png,stimuli/images/Frac4A_Complex.png,stimuli/images/Frac4A_Complex.png,stimuli/images/Frac4B_Complex.png,5,5,10,lab13,12,13,2,set_1,loc_order_1,fam_time_set_1,fractal,198
8,Frac1B_Simple,Frac1A_Simple,1B,1A,simple,10,stimuli/images/Frac1B_Simple.png,stimuli/images/Frac1A_Simple.png,right,left,stimuli/images/Frac1A_Simple.png,stimuli/images/Frac1B_Simple.png,stimuli/images/Frac1B_Simple.png,stimuli/images/Frac1A_Simple.png,5,5,20,lab13,12,13,2,set_1,loc_order_1,fam_time_set_1,fractal,198
9,Frac5B_Simple,Frac5A_Simple,5B,5A,simple,15,stimuli/images/Frac5B_Simple.png,stimuli/images/Frac5A_Simple.png,right,left,stimuli/images/Frac5A_Simple.png,stimuli/images/Frac5B_Simple.png,stimuli/images/Frac5B_Simple.png,stimuli/images/Frac5A_Simple.png,5,5,30,lab13,12,13,2,set_1,loc_order_1,fam_time_set_1,fractal,198
